"ABOMINATION/EMIL BLO","ASM@ 23"
"PARKER, MAY","ASM@ 23"
"SPIDER-MAN/PETER PAR","ASM@ 23"
"MAD DOG/COLONEL BUZZ","ASM@ 23"
"VIPER II","ASM@ 23"
"BANNON, LANCE","ASM@ 23"
"CHALMERS, CYNTHIA","M/SH3 6"
"COLOSSUS II/PETER RA","M/SH3 6"
"DOC SAMSON/DR. LEONA","M/SH3 6"
"STORM/ORORO MUNROE S","M/SH3 6"
"ROGUE /","M/SH3 6"
"ABOMINATION/EMIL BLO","M/SH3 6"
"HAVOK/ALEX SUMMERS ","M/SH3 6"
"WOLVERINE/LOGAN ","M/SH3 6"
"PSYLOCKE/ELISABETH B","M/SH3 6"
"WOLVERINE/LOGAN ","M/SH3 7"
"HAVOK/ALEX SUMMERS ","M/SH3 7"
"CHALMERS, CYNTHIA","M/SH3 7"
"STORM/ORORO MUNROE S","M/SH3 7"
"CHALMERS, JUDGE ROBE","M/SH3 7"
"PSYLOCKE/ELISABETH B","M/SH3 7"
"ABOMINATION/EMIL BLO","M/SH3 7"
"COLOSSUS II/PETER RA","M/SH3 7"
"DOC SAMSON/DR. LEONA","M/SH3 7"
"ROGUE /","M/SH3 7"
"CHALMERS, CYNTHIA","M/SH3 8"
"PSYLOCKE/ELISABETH B","M/SH3 8"
"ROGUE /","M/SH3 8"
"COLOSSUS II/PETER RA","M/SH3 8"
"STORM/ORORO MUNROE S","M/SH3 8"
"ABOMINATION/EMIL BLO","M/SH3 8"
"WOLVERINE/LOGAN ","M/SH3 8"
"HAVOK/ALEX SUMMERS ","M/SH3 8"
"GATEWAY","M/SH3 8"
"GREY GARGOYLE/PAUL P","H2 364"
"MADMAN/PHIL STERNS","H2 364"
"ABOMINATION/EMIL BLO","H2 364"
"HULK/DR. ROBERT BRUC","H2 364"
"BANNER, BETTY ROSS T","H2 366"
"REDEEMER/CRAIG SAUND","H2 366"
"HULK/DR. ROBERT BRUC","H2 366"
"MADMAN/PHIL STERNS","H2 366"
"ROCK/SAMUEL JOHN ROC","H2 366"
"OGRESS/","H2 366"
"HOTSHOT/LOUIS","H2 366"
"JAILBAIT/JESS","H2 366"
"ABOMINATION/EMIL BLO","H2 366"
"LEADER/SAM STERNS","H2 366"
"DOC SAMSON/DR. LEONA","H2 366"
"BANNER, BETTY ROSS T","H2 382"
"JONES, MARLO CHANDLE","H2 382"
"JONES, RICHARD MILHO","H2 382"
"HULK/DR. ROBERT BRUC","H2 382"
"ATALANTA","H2 382"
"PARIS","H2 382"
"HECTOR II","H2 382"
"ACHILLES II/HELMUT","H2 382"
"ABOMINATION/EMIL BLO","H2 382"
"ULYSSES II","H2 382"
"AJAX","H2 382"
"DORNOVA-BLONSKY, NAD","H2 382"
"ABOMINATION/EMIL BLO","H2 383"
"SPIDER-MAN/PETER PAR","H2 383"
"DORNOVA-BLONSKY, NAD","H2 383"
"ULYSSES II","H2 383"
"SILVER SURFER/NORRIN","H2 383"
"WONG","H2 383"
"HULK/DR. ROBERT BRUC","H2 383"
"BANNER, BETTY ROSS T","H2 383"
"DR. STRANGE/STEPHEN ","H2 383"
"JONES, MARLO CHANDLE","H2 383"
"JONES, RICHARD MILHO","H2 383"
"HULK/DR. ROBERT BRUC","H2 384"
"DORNOVA-BLONSKY, NAD","H2 384"
"BANNER, BETTY ROSS T","H2 384"
"ABOMINATION/EMIL BLO","H2 384"
"JONES, MARLO CHANDLE","H2 384"
"SANDY","H@ 20"
"ABOMINATION/EMIL BLO","H@ 20"
"DORNOVA-BLONSKY, NAD","H@ 20"
"THUNDERSTRIKE/ERIC K","N 58"
"RAHN, TAMARA","N 58"
"ANDROMEDA/ANDROMEDA ","N 58"
"DORNOVA-BLONSKY, NAD","N 58"
"ABOMINATION/EMIL BLO","N 58"
"HERCULES [GREEK GOD]","N 58"
"ALEXANDER, CARRIE","N 58"
"TRITON","N 58"
"VISION ","N 58"
"QUICKSILVER/PIETRO M","N 58"
"CAPTAIN AMERICA","N 58"
"CRYSTAL [INHUMAN]","N 58"
"MORGAN, DR. VIVIAN","N 58"
"STINGRAY/DR. WALTER ","N 58"
"MAXWELL, DR. WILFRED","N 58"
"TIGER SHARK/TODD ARL","N 58"
"LANGSTROM, LIEUTENAN","N 58"
"SUB-MARINER/NAMOR MA","N 58"
"MORGAN, DR. VIVIAN","N 59"
"SUB-MARINER/NAMOR MA","N 59"
"STINGRAY/DR. WALTER ","N 59"
"ANDROMEDA/ANDROMEDA ","N 59"
"TRITON","N 59"
"ABOMINATION/EMIL BLO","N 59"
"HULK/DR. ROBERT BRUC","H2 431"
"ABOMINATION/EMIL BLO","H2 431"
"SANDY","H2 431"
"BANNER, BETTY ROSS T","H2 431"
"ABOMINATION/EMIL BLO","H2 432"
"BANNER, BETTY ROSS T","H2 432"
"ANGEL III/HALLOWAY","H2 432"
"HULK/DR. ROBERT BRUC","H2 432"
"SANDY","H2 432"
"JAMESON, J. JONAH","H2 432"
"PO","ABOM 2"
"ABOMINATION/EMIL BLO","ABOM 2"
"LIBRITO","ABOM 2"
"CYBERSLIK","ABOM 2"
"MOK","ABOM 2"
"SLEEK","ABOM 2"
"CHAR","ABOM 2"
"SHULK","ABOM 2"
"PREECHA","ABOM 2"
"KASPIN","ABOM 2"
"BETTY-6","ABOM 2"
"QUARRY","ABOM 2"
"JONES, JANIS","ABOM 2"
"ROUST","ABOM 3"
"QUARRY","ABOM 3"
"WATTS","ABOM 3"
"PO","ABOM 3"
"SHULK","ABOM 3"
"CYBERSLIK","ABOM 3"
"SLEEK","ABOM 3"
"MOK","ABOM 3"
"MO","ABOM 3"
"LIBRITO","ABOM 3"
"ABOMINATION/EMIL BLO","ABOM 3"
"JOUST","ABOM 3"
"FLO","ABOM 3"
"JONES, JANIS","ABOM 3"
"KASPIN","ABOM 3"
"CHAR","ABOM 3"
"PREECHA","ABOM 3"
"BETTY-6","ABOM 3"
"ROUST","XM 32"
"X-MAN/NATHAN GREY ","XM 32"
"BUX","XM 32"
"MARITA","XM 32"
"ABOMINATION/EMIL BLO","XM 32"
"JACKKNIFE/JACK COLE","XM 32"
"JAM/JASMINE ARCHER","XM 32"
"ABOMINATION/EMIL BLO","H2 459"
"MERCY","H2 459"
"ROSS, GEN. THADDEUS ","H2 459"
"ST. LAWRENCE, COL. C","H2 459"
"HULK/DR. ROBERT BRUC","H2 459"
"WOLVERINE/LOGAN ","X 74"
"MAGGOTT/JAPHETH","X 74"
"MEANY","X 74"
"EENY","X 74"
"BEAST/HENRY &HANK& P","X 74"
"ARMSTRONG, MYRA","X 74"
"CALLISTO","X 74"
"ANGEL/WARREN KENNETH","X 74"
"REYES, DR. CECELIA","X 74"
"MARROW/SARAH ","X 74"
"ABOMINATION/EMIL BLO","X 74"
"ABOMINATION/EMIL BLO","H2 474"
"BANNER, BETTY ROSS T","H2 474"
"SPAR, DR. KATHERINE ","H2 474"
"QNAX","H2 474"
"HULK/DR. ROBERT BRUC","H2 474"
"ROSS, GEN. THADDEUS ","H2 474"
"DEANGELO, DEVLIN","H2 474"
"SPAR, DR. KATHERINE ","H2 472"
"ROSS, GEN. THADDEUS ","H2 472"
"QNAX","H2 472"
"HULK/DR. ROBERT BRUC","H2 472"
"DEANGELO, DEVLIN","H2 472"
"ABOMINATION/EMIL BLO","H2 472"
"DEANGELO, DEVLIN","H2 473"
"SPAR, DR. KATHERINE ","H2 473"
"HULK/DR. ROBERT BRUC","H2 473"
"ABOMINATION/EMIL BLO","H2 473"
"ROSS, GEN. THADDEUS ","H2 473"
"QNAX","H2 473"
"DORNOVA-BLONSKY, NAD","H3 24"
"HULK/DR. ROBERT BRUC","H3 24"
"DOC SAMSON/DR. LEONA","H3 24"
"LIPSCOMB, DR. ANGELA","H3 24"
"BANNER, BETTY ROSS T","H3 24"
"ROSS, GEN. THADDEUS ","H3 24"
"ABOMINATION/EMIL BLO","H3 24"
"MOON KNIGHT | MUTANT","MX '01"
"DRAX | MUTANT X-VERS","MX '01"
"VOLSTAGG | MUTANT X-","MX '01"
"WOLVERINE | MUTANT X","MX '01"
"DR. STRANGE | MUTANT","MX '01"
"FIN FANG FOOM | MUTA","MX '01"
"DAREDEVIL | MUTANT X","MX '01"
"MAN-SPIDER | MUTANT ","MX '01"
"POLARIS | MUTANT X-V","MX '01"
"ICE-MAN | MUTANT X-V","MX '01"
"NAMORITA | MUTANT X-","MX '01"
"RAVEN | MUTANT X-VER","MX '01"
"HOGUN | MUTANT X-VER","MX '01"
"DEVIL DINOSAUR | MUT","MX '01"
"SUMMERS, SCOTT III |","MX '01"
"VALKYRIE II | MUTANT","MX '01"
"SUB-MARINER | MUTANT","MX '01"
"DRACULA | MUTANT X-V","MX '01"
"BROTHER VOODOO | MUT","MX '01"
"HULK | MUTANT X-VERS","MX '01"
"THOR | MUTANT X-VERS","MX '01"
"IRON FIST | MUTANT X","MX '01"
"ABSORBING MAN | MUTA","MX '01"
"STINGRAY | MUTANT X-","MX '01"
"ABOMINATION | MUTANT","MX '01"
"ROGUE | MUTANT X-VER","MX '01"
"BLACK PANTHER | MUTA","MX '01"
"CAPTAIN AMERICA | MU","MX '01"
"BLOODSTORM | MUTANT ","MX '01"
"RICHARDS, REED | MUT","MX '01"
"GAMBIT | MUTANT X-VE","MX '01"
"POWER MAN II | MUTAN","MX '01"
"HAVOK/ALEX SUMMERS ","MX '01"
"DR. OCTOPUS | MUTANT","MX '01"
"BRUTE | MUTANT X-VER","MX '01"
"STRONG GUY | MUTANT ","MX '01"
"NIGHTCRAWLER | MUTAN","MX '01"
"BEYONDER | MUTANT X-","MX '01"
"YELLOWJACKET II | MU","MX '01"
"GARGOYLE | MUTANT X-","MX '01"
"BETA RAY BILL | MUTA","MX '01"
"NOVA | MUTANT X-VERS","MX '01"
"QUICKSILVER | MUTANT","MX '01"
"MAGNETO | MUTANT X-V","MX '01"
"YASHIDA, MARIKO | MU","MX '01"
"DR. DOOM | MUTANT X-","MX '01"
"FANDRAL | MUTANT X-V","MX '01"
"ELEKTRA | MUTANT X-V","MX '01"
"GREY, JEAN | MUTANT ","MX '01"
"MR. FANTASTIC/REED R","S-H2 23"
"MASON, LOUISE","S-H2 23"
"SHE-HULK/JENNIFER WA","S-H2 23"
"MASON, WANDA","S-H2 23"
"INVISIBLE WOMAN/SUE ","S-H2 23"
"ABOMINATRIX","S-H2 23"
"CAPTAIN RECTITUDE","S-H2 23"
"SHE-HULK/JENNIFER WA","S-H2 21"
"MASON, LOUISE","S-H2 21"
"CAPTAIN RECTITUDE","S-H2 21"
"MASON, WANDA","S-H2 21"
"ABOMINATRIX","S-H2 21"
"SHE-HULK/JENNIFER WA","S-H2 22"
"CAPTAIN RECTITUDE","S-H2 22"
"MASON, WANDA","S-H2 22"
"ABOMINATRIX","S-H2 22"
"MR. FANTASTIC/REED R","S-H2 22"
"HUMAN TORCH/JOHNNY S","FF '01"
"ETERNITY/ADAM QADMON","FF '01"
"UATU","FF '01"
"THING/BENJAMIN J. GR","FF '01"
"MR. FANTASTIC/REED R","FF '01"
"RICHARDS, FRANKLIN B","FF '01"
"ABRAXAS","FF '01"
"IRON MAN/TONY STARK ","FF '01"
"INVISIBLE WOMAN/SUE ","FF '01"
"NAMORITA/NITA PRENTI","FF '01"
"NOVA III/FRANKIE RAY","FF '01"
"MARVEL GIRL II/VALER","FF '01"
"GROK","AA2 22"
"FROST, CARMILLA","AA2 22"
"ABRAXAS","AA2 22"
"HAWK","AA2 22"
"SABRE","AA2 22"
"KILLRAVEN/JONATHAN R","AA2 22"
"OLD SKULL","AA2 22"
"MINT JULEP","AA2 22"
"M'SHULLA","AA2 22"
"M'SHULLA","AA2 23"
"HAWK","AA2 23"
"MINT JULEP","AA2 23"
"RATTACK","AA2 23"
"ABRAXAS","AA2 23"
"SABRE","AA2 23"
"GROK","AA2 23"
"HIGH OVERLORD","AA2 23"
"FROST, CARMILLA","AA2 23"
"KILLRAVEN/JONATHAN R","AA2 23"
"OLD SKULL","AA2 23"
"ABRAXAS","AA2 24"
"HAWK","AA2 24"
"RATTACK","AA2 24"
"FROST, CARMILLA","AA2 24"
"M'SHULLA","AA2 24"
"OLD SKULL","AA2 24"
"GROK","AA2 24"
"KILLRAVEN/JONATHAN R","AA2 24"
"SABRE","AA2 24"
"HIGH OVERLORD","AA2 24"
"MINT JULEP","AA2 24"
"HAWK","AA2 27"
"GROK","AA2 27"
"VOLCANA ASH","AA2 27"
"EVE 3,031","AA2 27"
"OLD SKULL","AA2 27"
"M'SHULLA","AA2 27"
"KILLRAVEN/JONATHAN R","AA2 27"
"ADAM 3,031","AA2 27"
"ATALON","AA2 27"
"FROST, CARMILLA","AA2 27"
"HIGH OVERLORD","AA2 27"
"SKAR","AA2 27"
"ADAM 3,031","AA2 28"
"MELONIE","AA2 28"
"FOROPULIST","AA2 28"
"ATALON","AA2 28"
"FROST, CARMILLA","AA2 28"
"GROK","AA2 28"
"EVE 3,031","AA2 28"
"HAWK","AA2 28"
"OLD SKULL","AA2 28"
"SKAR","AA2 28"
"VOLCANA ASH","AA2 28"
"M'SHULLA","AA2 28"
"KILLRAVEN/JONATHAN R","AA2 28"
"SACRIFICER","AA2 28"
"MELONIE","AA2 29"
"FROST, CARMILLA","AA2 29"
"GROK","AA2 29"
"OLD SKULL","AA2 29"
"ATALON","AA2 29"
"SACRIFICER","AA2 29"
"M'SHULLA","AA2 29"
"EVE 3,031","AA2 29"
"VOLCANA ASH","AA2 29"
"KILLRAVEN/JONATHAN R","AA2 29"
"ADAM 3,031","AA2 29"
"HAWK","AA2 29"
"SACRIFICER","AA2 31"
"SKAR","AA2 31"
"VOLCANA ASH","AA2 31"
"OLD SKULL","AA2 31"
"ADAM 3,031","AA2 31"
"M'SHULLA","AA2 31"
"KILLRAVEN/JONATHAN R","AA2 31"
"GROK","AA2 31"
"HAWK","AA2 31"
"ATALON","AA2 31"
"FROST, CARMILLA","AA2 31"
"DEVOURER","AA2 31"
"EVE 3,031","AA2 31"
"ABSALOM","GAM3 14"
"BURKE","GAM3 14"
"NICODEMUS II","GAM3 14"
"GAMBIT/REMY LEBEAU ","GAM3 14"
"MARCEAUX, BELIZE","GAM3 14"
"OZYMANDIAS","GAM3 14"
"LEBEAU, JEAN-LUC","GAM3 14"
"ANGEL/WARREN KENNETH","GAM3 14"
"GIDEON","GAM3 14"
"SAUL","GAM3 14"
"CANDRA","GAM3 14"
"COURIER/JACOB GAVIN","GAM3 14"
"MR. SINISTER/NATHAN ","GAM3 14"
"LEBEAU, JACQUE","GAM3 14"
"FONTANELLE/GLORIA DA","GAM3 14"
"SAUL","XFOR 10"
"STRYFE","XFOR 10"
"WEAPON X II/GARRISON","XFOR 10"
"RICTOR/JULIO ESTEBAN","XFOR 10"
"FOREARM","XFOR 10"
"CANNONBALL II/SAM GU","XFOR 10"
"COPYCAT/VANESSA","XFOR 10"
"NICODEMUS II","XFOR 10"
"SAURON/DR. KARL LYKO","XFOR 10"
"GIDEON","XFOR 10"
"FERAL/MARIA CALLASAN","XFOR 10"
"ABSALOM","XFOR 10"
"CLARKE, GENERAL JERE","XFOR 10"
"DEADPOOL/JACK/WADE W","XFOR 10"
"SHATTERSTAR II/GAVEE","XFOR 10"
"SUMO","XFOR 10"
"THUNDERBIRD II/JAMES","XFOR 10"
"TOLLIVER","XFOR 10"
"BURKE","XFOR 10"
"BOOMER/TABITHA SMITH","XFOR 10"
"WILDSIDE","XFOR 10"
"SUMMERS, NATHAN CHRI","XFOR 10"
"MASQUE","XFOR 10"
"SHATTERSTAR II/GAVEE","XFOR 53"
"ABSALOM","XFOR 53"
"SUNSPOT/ROBERTO DACO","XFOR 53"
"GIDEON","XFOR 53"
"CALIBAN/","XFOR 53"
"BOOMER/TABITHA SMITH","XFOR 53"
"SIRYN/THERESA ROURKE","XFOR 53"
"THUNDERBIRD II/JAMES","XFOR 53"
"CRULE","XFOR 53"
"DOMINO III/BEATRICE/","XFOR 53"
"SAUL","XFOR 53"
"BLAQUESMITH","XFOR 54"
"SHATTERSTAR II/GAVEE","XFOR 54"
"JONES, CHARLOTTE","XFOR 54"
"SUMMERS, NATHAN CHRI","XFOR 54"
"MASTER MOLD II","XFOR 54"
"DOMINO III/BEATRICE/","XFOR 54"
"SIRYN/THERESA ROURKE","XFOR 54"
"BOOMER/TABITHA SMITH","XFOR 54"
"SELENE","XFOR 54"
"SUNSPOT/ROBERTO DACO","XFOR 54"
"ABSALOM","XFOR 54"
"CRULE","XFOR 54"
"DAREDEVIL/MATT MURDO","DD:Y 1"
"NELSON, FRANKLIN FOG","DD:Y 1"
"FIXER/SWEENEY","DD:Y 1"
"MURDOCK, BATTLING JA","DD:Y 1"
"ABSORBING MAN/CARL C","DD:Y 1"
"SLADE","DD:Y 1"
"PAGE, KAREN","DD 1"
"SLADE","DD 1"
"FIXER/SWEENEY","DD 1"
"NELSON, FRANKLIN FOG","DD 1"
"MURDOCK, BATTLING JA","DD 1"
"DAREDEVIL/MATT MURDO","DD 1"
"ABSORBING MAN/CARL C","DD 1"
"BALDER [ASGARDIAN]","JIM 114"
"THOR/DR. DONALD BLAK","JIM 114"
"KINCAID, DR. JANE FO","JIM 114"
"HOBBS, HARRIS","JIM 114"
"ABSORBING MAN/CARL C","JIM 114"
"LOKI [ASGARDIAN]","JIM 114"
"ODIN [ASGARDIAN]","JIM 115"
"ABSORBING MAN/CARL C","JIM 115"
"KINCAID, DR. JANE FO","JIM 115"
"THOR/DR. DONALD BLAK","JIM 115"
"LOKI [ASGARDIAN]","JIM 115"
"HOBBS, HARRIS","JIM 115"
"HAWK","JIM 120"
"SCARLET WITCH/WANDA ","JIM 120"
"QUICKSILVER/PIETRO M","JIM 120"
"HOBBS, HARRIS","JIM 120"
"LOKI [ASGARDIAN]","JIM 120"
"THOR/DR. DONALD BLAK","JIM 120"
"ABSORBING MAN/CARL C","JIM 120"
"ODIN [ASGARDIAN]","JIM 120"
"ABSORBING MAN/CARL C","JIM 121"
"THOR/DR. DONALD BLAK","JIM 121"
"ODIN [ASGARDIAN]","JIM 121"
"LOKI [ASGARDIAN]","JIM 121"
"KINCAID, DR. JANE FO","JIM 121"
"HOBBS, HARRIS","JIM 121"
"BALDER [ASGARDIAN]","JIM 121"
"LOKI [ASGARDIAN]","JIM 122"
"THOR/DR. DONALD BLAK","JIM 122"
"ABSORBING MAN/CARL C","JIM 122"
"KINCAID, DR. JANE FO","JIM 122"
"ODIN [ASGARDIAN]","JIM 122"
"HOBBS, HARRIS","JIM 122"
"LOKI [ASGARDIAN]","JIM 123"
"THOR/DR. DONALD BLAK","JIM 123"
"ABSORBING MAN/CARL C","JIM 123"
"HOBBS, HARRIS","JIM 123"
"ODIN [ASGARDIAN]","JIM 123"
"HEIMDALL [ASGARDIAN]","T@ 2"
"FANDRAL [ASGARDIAN]","T@ 2"
"TYR","T@ 2"
"LOKI [ASGARDIAN]","T@ 2"
"BALDER [ASGARDIAN]","T@ 2"
"VOLSTAGG","T@ 2"
"ABSORBING MAN/CARL C","T@ 2"
"THOR/DR. DONALD BLAK","T@ 2"
"DESTROYER III","T@ 2"
"ODIN [ASGARDIAN]","T@ 2"
"HOGUN [ASGARDIAN]","T@ 2"
"TALBOT, GLENN","H2 125"
"ABSORBING MAN/CARL C","H2 125"
"ROSS, GEN. THADDEUS ","H2 125"
"BANNER, BETTY ROSS T","H2 125"
"GLOB/DR. SUMNER BECK","H2 125"
"HULK/DR. ROBERT BRUC","H2 125"
"FANDRAL [ASGARDIAN]","T 206"
"THOR/DR. DONALD BLAK","T 206"
"SIF","T 206"
"JARVIS, EDWIN ","T 206"
"ABSORBING MAN/CARL C","T 206"
"LOKI [ASGARDIAN]","T 206"
"VIZIER","T 206"
"HOGUN [ASGARDIAN]","T 206"
"BALDER [ASGARDIAN]","T 206"
"KARNILLA [ASGARDIAN]","T 206"
"VOLSTAGG","T 206"
"HILDEGARDE [ASGARDIA","T 206"
"WEIN, GLYNIS","T 207"
"WEIN, LEN","T 207"
"HILDEGARDE [ASGARDIA","T 207"
"ENGLEHART, STEVE","T 207"
"THOR/DR. DONALD BLAK","T 207"
"SIF","T 207"
"LOKI [ASGARDIAN]","T 207"
"ABSORBING MAN/CARL C","T 207"
"CONWAY, GERRY","T 207"
"KARNILLA [ASGARDIAN]","T 207"
"KAMO THARNN","T 235"
"THOR/DR. DONALD BLAK","T 235"
"VIZIER","T 235"
"ABSORBING MAN/CARL C","T 235"
"SIF","T 235"
"KINCAID, DR. JANE FO","T 235"
"HERCULES [GREEK GOD]","T 235"
"ODIN [ASGARDIAN]","T 236"
"HERCULES [GREEK GOD]","T 236"
"KINCAID, DR. JANE FO","T 236"
"THOR/DR. DONALD BLAK","T 236"
"ABSORBING MAN/CARL C","T 236"
"VIZIER","T 236"
"SIF","T 236"
"SOMMERS, APRIL","H2 208"
"ABSORBING MAN/CARL C","H2 208"
"DOC SAMSON/DR. LEONA","H2 208"
"ROSS, GEN. THADDEUS ","H2 208"
"TALBOT, GLENN","H2 208"
"HULK/DR. ROBERT BRUC","H2 208"
"WILSON, JIM","H2 208"
"LEADER/SAM STERNS","H2 208"
"ROSS, GEN. THADDEUS ","H2 209"
"SOMMERS, APRIL","H2 209"
"LANN","H2 209"
"DR. DRUID/ANTHONY LU","H2 209"
"BANNER, BETTY ROSS T","H2 209"
"TYRANNUS","H2 209"
"ABSORBING MAN/CARL C","H2 209"
"QUARTERMAIN, CLAY","H2 209"
"HULK/DR. ROBERT BRUC","H2 209"
"WILSON, JIM","H2 209"
"PRINCE REY","H2 209"
"DOC SAMSON/DR. LEONA","H2 209"
"TALBOT, GLENN","H2 209"
"LEADER/SAM STERNS","H2 209"
"IRON MAN/TONY STARK ","A 183"
"HAWK","A 183"
"WASP/JANET VAN DYNE ","A 183"
"CAPTAIN AMERICA","A 183"
"FALCON/SAM WILSON","A 183"
"BINARY/CAROL DANVERS","A 183"
"MAXIMOFF, DJANGO","A 183"
"GYRICH, HENRY PETER","A 183"
"VISION ","A 183"
"REDWING","A 183"
"ABSORBING MAN/CARL C","A 183"
"SCARLET WITCH/WANDA ","A 183"
"QUICKSILVER/PIETRO M","A 183"
"BEAST/HENRY &HANK& P","A 183"
"BEAST/HENRY &HANK& P","A 184"
"GYRICH, HENRY PETER","A 184"
"JARVIS, EDWIN ","A 184"
"ABSORBING MAN/CARL C","A 184"
"BINARY/CAROL DANVERS","A 184"
"CAPTAIN AMERICA","A 184"
"FALCON/SAM WILSON","A 184"
"REDWING","A 184"
"WASP/JANET VAN DYNE ","A 184"
"IRON MAN/TONY STARK ","A 184"
"VISION ","A 184"
"HAWK","A 184"
"QUICKSILVER/PIETRO M","A 184"
"WASP/JANET VAN DYNE ","M/CP 160/4"
"ABSORBING MAN/CARL C","M/CP 160/4"
"VISION ","M/CP 160/4"
"BEAST/HENRY &HANK& P","M/CP 160/4"
"BINARY/CAROL DANVERS","M/CP 160/4"
"ABSORBING MAN/CARL C","H2 261"
"BANNER, BETTY ROSS T","H2 261"
"HULK/DR. ROBERT BRUC","H2 261"
"JONES, RICHARD MILHO","H2 261"
"BEEFER","DAZZ 18"
"ABSORBING MAN/CARL C","DAZZ 18"
"ANGEL/WARREN KENNETH","DAZZ 18"
"DAZZLER II/ALLISON B","DAZZ 18"
"MARX","DAZZ 18"
"HUMAN TORCH/JOHNNY S","DAZZ 18"
"INVISIBLE WOMAN/SUE ","DAZZ 18"
"BLAIRE, CARTER","DAZZ 18"
"THING/BENJAMIN J. GR","DAZZ 18"
"MR. FANTASTIC/REED R","DAZZ 18"
"HUNCH","DAZZ 18"
"BLAIRE, CARTER","DAZZ 17"
"ANGEL/WARREN KENNETH","DAZZ 17"
"DR. OCTOPUS/OTTO OCT","DAZZ 17"
"DAZZLER II/ALLISON B","DAZZ 17"
"ABSORBING MAN/CARL C","DAZZ 17"
"BEEFER","DAZZ 17"
"JARVIS, EDWIN ","DAZZ 19"
"LOCKJAW [INHUMAN]","DAZZ 19"
"MEDUSA/MEDUSALITH AM","DAZZ 19"
"ANGEL/WARREN KENNETH","DAZZ 19"
"ABSORBING MAN/CARL C","DAZZ 19"
"DAZZLER II/ALLISON B","DAZZ 19"
"BLACK BOLT/BLACKANTO","DAZZ 19"
"BLAIRE, CARTER","DAZZ 19"
"HUMAN TORCH/JOHNNY S","M/SHSW 1"
"LOCKHEED","M/SHSW 1"
"THOR/DR. DONALD BLAK","M/SHSW 1"
"SPIDER-MAN/PETER PAR","M/SHSW 1"
"ENCHANTRESS/AMORA/HE","M/SHSW 1"
"DR. OCTOPUS/OTTO OCT","M/SHSW 1"
"WRECKER III/DIRK GAR","M/SHSW 1"
"ROGUE /","M/SHSW 1"
"GALACTUS/GALAN","M/SHSW 1"
"STORM/ORORO MUNROE S","M/SHSW 1"
"ULTRON","M/SHSW 1"
"BEYONDER","M/SHSW 1"
"MOLECULE MAN/OWEN RE","M/SHSW 1"
"CAPTAIN AMERICA","M/SHSW 1"
"PHARAOH RAMA-TUT","M/SHSW 1"
"PILEDRIVER II/BRIAN ","M/SHSW 1"
"MR. FANTASTIC/REED R","M/SHSW 1"
"LIZARD/DR. CURTIS CO","M/SHSW 1"
"WASP/JANET VAN DYNE ","M/SHSW 1"
"WOLVERINE/LOGAN ","M/SHSW 1"
"DR. DOOM/VICTOR VON ","M/SHSW 1"
"PROFESSOR X/CHARLES ","M/SHSW 1"
"COLOSSUS II/PETER RA","M/SHSW 1"
"BULLDOZER/HENRY CAMP","M/SHSW 1"
"HULK/DR. ROBERT BRUC","M/SHSW 1"
"IRON MAN IV/JAMES R.","M/SHSW 1"
"ABSORBING MAN/CARL C","M/SHSW 1"
"NIGHTCRAWLER/KURT WA","M/SHSW 1"
"THING/BENJAMIN J. GR","M/SHSW 1"
"CYCLOPS/SCOTT SUMMER","M/SHSW 1"
"SHE-HULK/JENNIFER WA","M/SHSW 1"
"HAWK","M/SHSW 1"
"CAPTAIN MARVEL II/MO","M/SHSW 1"
"MAGNETO/MAGNUS/ERIC ","M/SHSW 1"
"THUNDERBALL/DR. ELIO","M/SHSW 1"
"CAPTAIN AMERICA","M/SHSW 2"
"WOLVERINE/LOGAN ","M/SHSW 2"
"LIZARD/DR. CURTIS CO","M/SHSW 2"
"MOLECULE MAN/OWEN RE","M/SHSW 2"
"DR. DOOM/VICTOR VON ","M/SHSW 2"
"SHE-HULK/JENNIFER WA","M/SHSW 2"
"CAPTAIN MARVEL II/MO","M/SHSW 2"
"MAGNETO/MAGNUS/ERIC ","M/SHSW 2"
"THUNDERBALL/DR. ELIO","M/SHSW 2"
"ABSORBING MAN/CARL C","M/SHSW 2"
"DR. OCTOPUS/OTTO OCT","M/SHSW 2"
"ENCHANTRESS/AMORA/HE","M/SHSW 2"
"SPIDER-MAN/PETER PAR","M/SHSW 2"
"THOR/DR. DONALD BLAK","M/SHSW 2"
"IRON MAN IV/JAMES R.","M/SHSW 2"
"NIGHTCRAWLER/KURT WA","M/SHSW 2"
"LOCKHEED","M/SHSW 2"
"HAWK","M/SHSW 2"
"WRECKER III/DIRK GAR","M/SHSW 2"
"CYCLOPS/SCOTT SUMMER","M/SHSW 2"
"THING/BENJAMIN J. GR","M/SHSW 2"
"HULK/DR. ROBERT BRUC","M/SHSW 2"
"BULLDOZER/HENRY CAMP","M/SHSW 2"
"COLOSSUS II/PETER RA","M/SHSW 2"
"PROFESSOR X/CHARLES ","M/SHSW 2"
"MR. FANTASTIC/REED R","M/SHSW 2"
"WASP/JANET VAN DYNE ","M/SHSW 2"
"PILEDRIVER II/BRIAN ","M/SHSW 2"
"ULTRON","M/SHSW 2"
"PHARAOH RAMA-TUT","M/SHSW 2"
"STORM/ORORO MUNROE S","M/SHSW 2"
"GALACTUS/GALAN","M/SHSW 2"
